user_id,course_id,module,action,timecreated,extra_json
47,5,assign,graded,1760040000,{}
47,5,forum,submitted,1759496400,{}
47,5,assign,commented,1761141600,{}
47,5,forum,commented,1759028400,{}
47,5,forum,commented,1759201200,{}
47,5,assign,viewed,1760637600,{}
47,5,page,viewed,1760536800,{}
47,5,assign,commented,1760785200,{}
47,5,page,submitted,1760047200,{}
47,5,forum,graded,1760781600,{}
47,5,forum,attempted,1761264000,{}
47,5,course,commented,1759190400,{}
47,5,forum,graded,1761375600,{}
47,5,course,graded,1761163200,{}
47,5,assign,attempted,1758898800,{}
48,1,assign,viewed,1764169200,{}
48,1,assign,graded,1764892800,{}
48,1,course,graded,1763168400,{}
48,1,course,attempted,1764007200,{}
48,1,page,submitted,1764795600,{}
48,1,assign,attempted,1763290800,{}
48,1,course,commented,1763060400,{}
48,1,course,submitted,1763193600,{}
48,1,quiz,commented,1764244800,{}
48,1,course,graded,1763470800,{}
48,1,page,viewed,1764374400,{}
48,1,course,submitted,1763236800,{}
48,1,course,attempted,1764712800,{}
48,1,page,submitted,1762344000,{}
48,5,course,graded,1759582800,{}
48,5,quiz,graded,1760446800,{}
48,5,page,commented,1760720400,{}
48,5,assign,graded,1760439600,{}
48,5,forum,submitted,1760518800,{}
48,5,quiz,viewed,1759831200,{}
48,5,course,graded,1761058800,{}
48,5,course,viewed,1760893200,{}
48,5,course,submitted,1760677200,{}
48,5,quiz,viewed,1758693600,{}
48,5,assign,viewed,1758913200,{}
48,5,course,viewed,1760842800,{}
48,5,forum,viewed,1760526000,{}
48,5,page,graded,1758913200,{}
48,5,course,attempted,1760738400,{}
48,5,assign,submitted,1758765600,{}
48,5,course,submitted,1761091200,{}
48,5,course,viewed,1758754800,{}
48,5,assign,submitted,1759701600,{}
48,5,course,commented,1758668400,{}
49,1,assign,commented,1764028800,{}
49,1,page,attempted,1764511200,{}
49,1,page,graded,1764162000,{}
49,1,forum,viewed,1764306000,{}
49,1,forum,viewed,1763470800,{}
49,1,assign,graded,1762434000,{}
49,1,forum,submitted,1762650000,{}
49,1,course,submitted,1764154800,{}
49,1,assign,submitted,1762711200,{}
49,1,forum,graded,1763352000,{}
49,1,forum,graded,1763931600,{}
49,1,quiz,graded,1762808400,{}
49,1,forum,viewed,1764255600,{}
49,1,quiz,graded,1764046800,{}
49,1,course,viewed,1764334800,{}
49,2,course,attempted,1763478000,{}
49,2,course,commented,1764262800,{}
49,2,course,graded,1762225200,{}
49,2,forum,viewed,1763737200,{}
49,2,quiz,commented,1763726400,{}
49,2,page,graded,1763175600,{}
49,2,page,graded,1763470800,{}
49,3,assign,viewed,1765749600,{}
49,3,page,commented,1767020400,{}
49,3,quiz,commented,1767549600,{}
49,3,page,submitted,1766340000,{}
49,3,page,commented,1765508400,{}
49,3,assign,graded,1767672000,{}
49,3,assign,commented,1766188800,{}
49,3,page,submitted,1766030400,{}
49,3,assign,submitted,1765490400,{}
49,3,page,commented,1765339200,{}
49,3,quiz,submitted,1765454400,{}
49,5,assign,graded,1759867200,{}
49,5,quiz,submitted,1760835600,{}
49,5,forum,commented,1759100400,{}
49,5,assign,commented,1759698000,{}
49,5,quiz,viewed,1760346000,{}
50,2,page,attempted,1764853200,{}
50,2,assign,attempted,1763017200,{}
50,2,assign,commented,1764871200,{}
50,2,quiz,submitted,1763521200,{}
50,2,quiz,attempted,1763161200,{}
50,2,course,attempted,1763416800,{}
50,2,quiz,graded,1762628400,{}
50,4,assign,graded,1766617200,{}
50,4,course,viewed,1765987200,{}
50,4,page,submitted,1765627200,{}
50,4,assign,graded,1764932400,{}
50,4,quiz,attempted,1766160000,{}
50,4,quiz,submitted,1765306800,{}
50,4,quiz,attempted,1766811600,{}
50,4,forum,attempted,1766908800,{}
50,4,page,attempted,1765008000,{}
50,4,quiz,attempted,1765674000,{}
50,4,page,submitted,1766808000,{}
50,4,course,attempted,1766055600,{}
50,4,forum,graded,1765724400,{}
50,4,page,submitted,1764601200,{}
50,4,assign,graded,1766566800,{}
50,4,page,submitted,1766714400,{}
50,5,quiz,graded,1760432400,{}
50,5,page,attempted,1761019200,{}
50,5,quiz,commented,1759078800,{}
50,5,forum,submitted,1759636800,{}
50,5,assign,attempted,1761022800,{}
50,5,quiz,viewed,1760356800,{}
50,5,forum,attempted,1760713200,{}
50,5,page,commented,1759507200,{}
50,5,quiz,graded,1760605200,{}
50,5,quiz,viewed,1759237200,{}
50,5,page,viewed,1758776400,{}
50,5,assign,commented,1759705200,{}
51,2,forum,commented,1764151200,{}
51,2,course,graded,1764774000,{}
51,2,assign,attempted,1763902800,{}
51,2,assign,attempted,1763906400,{}
51,2,course,viewed,1763046000,{}
51,2,forum,commented,1762786800,{}
51,2,quiz,commented,1763629200,{}
51,2,page,graded,1764133200,{}
51,2,quiz,attempted,1763719200,{}
51,2,quiz,graded,1764914400,{}
51,2,course,attempted,1764284400,{}
51,2,assign,commented,1762833600,{}
51,2,assign,submitted,1762844400,{}
51,2,assign,submitted,1762981200,{}
51,2,quiz,graded,1762876800,{}
51,2,quiz,viewed,1762884000,{}
51,2,forum,viewed,1764003600,{}
51,4,assign,attempted,1765810800,{}
51,4,assign,commented,1766293200,{}
51,4,quiz,submitted,1764482400,{}
51,4,forum,viewed,1764648000,{}
51,4,assign,commented,1764198000,{}
51,4,assign,submitted,1764129600,{}
51,4,assign,attempted,1766646000,{}
51,4,page,commented,1764939600,{}
51,4,quiz,commented,1764097200,{}
51,4,page,attempted,1764115200,{}
51,4,assign,attempted,1764216000,{}
51,4,assign,attempted,1764147600,{}
51,4,quiz,viewed,1765335600,{}
51,4,forum,submitted,1765634400,{}
51,4,assign,attempted,1765098000,{}
51,4,forum,graded,1764111600,{}
51,4,quiz,attempted,1764792000,{}
51,4,assign,attempted,1765094400,{}
51,5,quiz,graded,1759759200,{}
51,5,quiz,commented,1759921200,{}
51,5,forum,attempted,1758924000,{}
51,5,assign,submitted,1760990400,{}
51,5,page,viewed,1759136400,{}
51,5,assign,attempted,1760882400,{}
51,5,quiz,submitted,1760943600,{}
51,5,quiz,graded,1761357600,{}
51,5,assign,attempted,1760086800,{}
51,5,assign,attempted,1761321600,{}
51,5,course,submitted,1758906000,{}
51,5,quiz,submitted,1761138000,{}
51,5,page,graded,1760252400,{}
52,2,assign,commented,1763352000,{}
52,2,forum,graded,1763604000,{}
52,2,assign,viewed,1764482400,{}
52,2,course,viewed,1763899200,{}
52,2,course,graded,1763892000,{}
52,2,quiz,commented,1764752400,{}
52,2,forum,submitted,1763366400,{}
52,2,quiz,submitted,1762509600,{}
52,2,page,graded,1763996400,{}
52,2,page,viewed,1762448400,{}
52,2,course,graded,1763028000,{}
52,2,page,submitted,1762621200,{}
52,2,course,commented,1762578000,{}
52,2,course,viewed,1762678800,{}
52,2,page,attempted,1764259200,{}
52,2,quiz,graded,1764208800,{}
52,2,forum,commented,1762326000,{}
52,2,assign,submitted,1762502400,{}
52,2,page,viewed,1762462800,{}
52,3,page,commented,1766948400,{}
52,3,forum,viewed,1766037600,{}
52,3,quiz,graded,1767427200,{}
52,3,assign,graded,1767646800,{}
52,3,quiz,submitted,1765681200,{}
52,3,page,viewed,1766289600,{}
52,4,page,attempted,1767070800,{}
52,4,page,submitted,1767344400,{}
52,4,course,graded,1766656800,{}
52,4,forum,graded,1765630800,{}
52,4,forum,submitted,1765936800,{}
52,4,quiz,attempted,1765699200,{}
53,1,quiz,commented,1763103600,{}
53,1,page,graded,1762653600,{}
53,1,quiz,submitted,1763406000,{}
53,1,page,attempted,1764478800,{}
53,1,page,viewed,1763319600,{}
53,1,assign,graded,1763827200,{}
53,1,page,commented,1764702000,{}
53,1,assign,viewed,1764291600,{}
53,1,assign,attempted,1763078400,{}
54,2,assign,attempted,1764025200,{}
54,2,page,viewed,1762851600,{}
54,2,course,attempted,1764777600,{}
54,2,forum,viewed,1763956800,{}
54,2,quiz,attempted,1764039600,{}
54,2,assign,graded,1764316800,{}
54,2,quiz,graded,1763791200,{}
54,2,forum,commented,1763996400,{}
54,2,quiz,commented,1763154000,{}
54,2,assign,commented,1764396000,{}
54,2,assign,viewed,1762909200,{}
54,2,course,commented,1764961200,{}
54,2,quiz,submitted,1762837200,{}
54,2,quiz,submitted,1764601200,{}
54,2,course,submitted,1764025200,{}
54,5,quiz,viewed,1758772800,{}
54,5,course,viewed,1759309200,{}
54,5,course,commented,1759514400,{}
54,5,page,viewed,1761404400,{}
54,5,quiz,graded,1760742000,{}
55,1,quiz,commented,1763211600,{}
55,1,page,attempted,1763946000,{}
55,1,page,viewed,1763798400,{}
55,1,quiz,viewed,1763571600,{}
55,1,page,commented,1763010000,{}
55,1,course,commented,1764374400,{}
55,1,forum,graded,1764205200,{}
55,1,page,viewed,1764907200,{}
55,1,page,viewed,1763280000,{}
55,1,forum,viewed,1763564400,{}
55,1,course,commented,1762437600,{}
55,1,quiz,submitted,1763359200,{}
55,1,course,graded,1763935200,{}
55,1,page,submitted,1763078400,{}
55,1,course,viewed,1763928000,{}
55,1,forum,viewed,1764068400,{}
55,1,page,viewed,1764802800,{}
55,4,forum,commented,1765389600,{}
55,4,course,graded,1766372400,{}
55,4,forum,commented,1765717200,{}
55,4,quiz,submitted,1764633600,{}
55,4,forum,graded,1764270000,{}
55,4,assign,viewed,1765285200,{}
55,4,page,submitted,1764723600,{}
55,4,assign,commented,1764194400,{}
55,4,assign,submitted,1764270000,{}
55,4,forum,commented,1765090800,{}
55,5,course,viewed,1760400000,{}
55,5,assign,attempted,1758895200,{}
55,5,page,commented,1760004000,{}
55,5,page,viewed,1759478400,{}
55,5,quiz,attempted,1760407200,{}
55,5,page,viewed,1758754800,{}
55,5,forum,commented,1759186800,{}
55,5,course,graded,1758628800,{}
55,5,quiz,commented,1760943600,{}
55,5,assign,submitted,1759543200,{}
55,5,assign,viewed,1758708000,{}
55,5,assign,commented,1760022000,{}
56,2,page,viewed,1764266400,{}
56,2,assign,attempted,1765004400,{}
56,2,forum,viewed,1763902800,{}
56,2,assign,graded,1763395200,{}
56,2,page,viewed,1763197200,{}
56,2,forum,viewed,1763722800,{}
56,2,quiz,attempted,1763085600,{}
56,2,quiz,submitted,1764151200,{}
56,2,page,submitted,1763658000,{}
56,2,page,commented,1763362800,{}
56,2,course,submitted,1764086400,{}
56,2,forum,viewed,1763866800,{}
56,2,assign,attempted,1763190000,{}
56,2,page,attempted,1763121600,{}
56,2,assign,submitted,1763006400,{}
56,2,quiz,submitted,1764543600,{}
56,3,page,viewed,1766289600,{}
56,3,page,viewed,1767531600,{}
56,3,quiz,commented,1765756800,{}
56,3,assign,submitted,1766440800,{}
56,3,forum,commented,1766527200,{}
56,3,assign,submitted,1766962800,{}
56,3,quiz,commented,1766862000,{}
56,3,page,attempted,1767243600,{}
56,3,course,attempted,1765209600,{}
56,3,assign,viewed,1765414800,{}
56,3,page,graded,1766142000,{}
56,3,quiz,graded,1766444400,{}
56,3,forum,graded,1767470400,{}
56,5,forum,commented,1761066000,{}
56,5,forum,attempted,1759795200,{}
56,5,forum,attempted,1761260400,{}
56,5,assign,commented,1760558400,{}
56,5,page,graded,1759550400,{}
56,5,forum,viewed,1760205600,{}
56,5,quiz,graded,1759442400,{}
56,5,forum,attempted,1761044400,{}
56,5,quiz,submitted,1759320000,{}
56,5,quiz,graded,1760256000,{}
56,5,forum,commented,1759233600,{}
56,5,forum,commented,1759399200,{}
56,5,assign,attempted,1760569200,{}
56,5,quiz,submitted,1761112800,{}
57,1,forum,graded,1763776800,{}
57,1,forum,attempted,1762383600,{}
57,1,quiz,submitted,1762257600,{}
57,1,quiz,submitted,1762401600,{}
57,1,page,graded,1764306000,{}
57,1,page,graded,1762462800,{}
57,1,page,attempted,1764385200,{}
57,1,quiz,attempted,1762693200,{}
57,1,course,commented,1762016400,{}
57,1,page,viewed,1764122400,{}
57,1,quiz,commented,1762009200,{}
57,1,forum,graded,1763085600,{}
57,1,page,submitted,1763262000,{}
57,1,page,commented,1762509600,{}
57,1,page,commented,1763467200,{}
57,1,course,submitted,1762887600,{}
57,2,course,viewed,1762430400,{}
57,2,quiz,viewed,1764471600,{}
57,2,quiz,submitted,1763661600,{}
57,2,page,submitted,1764302400,{}
57,2,forum,viewed,1762293600,{}
57,2,quiz,attempted,1762142400,{}
57,2,quiz,commented,1764147600,{}
57,2,assign,attempted,1762761600,{}
57,2,quiz,attempted,1763838000,{}
57,2,assign,viewed,1763107200,{}
57,3,assign,commented,1767355200,{}
57,3,forum,viewed,1765836000,{}
57,3,course,attempted,1767866400,{}
57,3,quiz,commented,1767312000,{}
57,3,assign,commented,1765526400,{}
57,3,page,attempted,1765886400,{}
57,3,assign,graded,1765706400,{}
57,3,assign,graded,1765515600,{}
57,3,forum,commented,1766444400,{}
57,3,assign,viewed,1766487600,{}
57,3,page,commented,1767596400,{}
57,3,page,attempted,1766480400,{}
57,3,course,attempted,1767373200,{}
57,3,assign,commented,1767358800,{}
57,3,quiz,graded,1766437200,{}
57,4,forum,commented,1766008800,{}
57,4,forum,submitted,1766952000,{}
57,4,course,attempted,1765620000,{}
57,4,page,submitted,1766980800,{}
57,4,assign,submitted,1766858400,{}
58,4,quiz,submitted,1765735200,{}
58,4,assign,commented,1766674800,{}
58,4,course,attempted,1766437200,{}
58,4,course,commented,1765418400,{}
58,4,page,attempted,1766642400,{}
58,4,page,viewed,1765731600,{}
58,4,page,commented,1766084400,{}
58,4,quiz,graded,1764961200,{}
58,4,quiz,graded,1765375200,{}
58,4,assign,submitted,1766055600,{}
58,4,forum,attempted,1767139200,{}
58,4,course,commented,1766145600,{}
58,4,assign,viewed,1765695600,{}
58,4,course,attempted,1766660400,{}
58,4,course,graded,1766703600,{}
58,5,page,submitted,1760382000,{}
58,5,page,graded,1759762800,{}
58,5,assign,commented,1761321600,{}
58,5,forum,viewed,1759766400,{}
58,5,forum,viewed,1759582800,{}
58,5,assign,graded,1760598000,{}
58,5,page,submitted,1760493600,{}
59,2,forum,viewed,1762592400,{}
59,2,quiz,submitted,1762754400,{}
59,2,page,attempted,1764050400,{}
59,2,assign,submitted,1764684000,{}
59,2,assign,viewed,1764057600,{}
59,2,quiz,attempted,1763452800,{}
59,2,forum,attempted,1764817200,{}
59,2,page,submitted,1764993600,{}
59,2,page,submitted,1763006400,{}
59,2,assign,attempted,1764918000,{}
59,2,forum,graded,1764856800,{}
59,2,page,submitted,1763805600,{}
59,5,assign,attempted,1760774400,{}
59,5,course,commented,1760925600,{}
59,5,quiz,commented,1759194000,{}
59,5,page,attempted,1760284800,{}
59,5,page,attempted,1760400000,{}
59,5,forum,graded,1760130000,{}
59,5,forum,commented,1761076800,{}
59,5,forum,commented,1760950800,{}
60,2,assign,viewed,1763856000,{}
60,2,forum,graded,1762945200,{}
60,2,course,attempted,1764698400,{}
60,2,page,commented,1764885600,{}
60,2,course,graded,1763236800,{}
60,2,course,submitted,1763737200,{}
60,2,assign,commented,1763614800,{}
60,2,assign,graded,1764817200,{}
60,2,assign,viewed,1763481600,{}
60,2,page,graded,1764864000,{}
60,4,page,graded,1765465200,{}
60,4,page,submitted,1766818800,{}
60,4,assign,submitted,1765504800,{}
60,4,course,graded,1766869200,{}
60,4,quiz,commented,1765332000,{}
60,4,page,viewed,1766926800,{}
60,4,quiz,attempted,1766052000,{}
60,4,course,commented,1765900800,{}
60,4,quiz,submitted,1764590400,{}
60,4,assign,viewed,1765213200,{}
60,4,forum,graded,1764651600,{}
60,4,forum,submitted,1764464400,{}
60,4,quiz,viewed,1766163600,{}
60,4,quiz,attempted,1765630800,{}
60,4,forum,graded,1765627200,{}
60,4,course,attempted,1765195200,{}
60,4,page,commented,1765944000,{}
60,4,course,attempted,1765558800,{}
60,4,forum,attempted,1766448000,{}
60,4,page,graded,1764565200,{}
60,5,quiz,submitted,1760745600,{}
60,5,course,attempted,1759042800,{}
60,5,page,submitted,1759741200,{}
60,5,quiz,viewed,1758765600,{}
60,5,assign,commented,1761282000,{}
60,5,page,submitted,1760252400,{}
60,5,forum,graded,1759860000,{}
60,5,course,viewed,1761202800,{}
60,5,quiz,commented,1759111200,{}
60,5,assign,commented,1760842800,{}
60,5,page,viewed,1761199200,{}
60,5,page,graded,1758924000,{}
60,5,quiz,commented,1760400000,{}
60,5,forum,attempted,1761296400,{}
60,5,quiz,graded,1760227200,{}
60,5,forum,attempted,1760072400,{}
60,5,forum,submitted,1760518800,{}
60,5,page,commented,1759280400,{}
60,5,forum,graded,1759402800,{}
61,1,course,attempted,1764439200,{}
61,1,course,submitted,1763215200,{}
61,1,assign,submitted,1763902800,{}
61,1,course,attempted,1763632800,{}
61,1,page,commented,1763830800,{}
61,1,quiz,graded,1763596800,{}
61,1,assign,attempted,1762606800,{}
61,1,course,graded,1763780400,{}
61,1,page,commented,1764918000,{}
61,1,assign,commented,1764702000,{}
61,1,quiz,graded,1763704800,{}
61,1,assign,commented,1762700400,{}
61,1,page,attempted,1764882000,{}
61,1,page,submitted,1762970400,{}
61,1,forum,submitted,1763211600,{}
61,1,forum,graded,1763290800,{}
61,1,course,viewed,1764007200,{}
61,1,course,submitted,1762588800,{}
61,1,page,viewed,1763924400,{}
61,1,assign,viewed,1764993600,{}
61,5,course,submitted,1760274000,{}
61,5,quiz,attempted,1759777200,{}
61,5,assign,graded,1759136400,{}
61,5,course,attempted,1759834800,{}
61,5,forum,viewed,1759136400,{}
62,1,page,commented,1763978400,{}
62,1,forum,graded,1762088400,{}
62,1,course,attempted,1763499600,{}
62,1,course,commented,1762592400,{}
62,1,assign,attempted,1763470800,{}
62,1,forum,submitted,1762113600,{}
62,1,course,commented,1763733600,{}
62,1,assign,commented,1764169200,{}
62,1,quiz,attempted,1764010800,{}
62,1,page,commented,1762610400,{}
62,1,quiz,graded,1763985600,{}
62,3,assign,submitted,1765558800,{}
62,3,course,attempted,1764997200,{}
62,3,assign,viewed,1767333600,{}
62,3,assign,viewed,1766127600,{}
62,3,quiz,attempted,1765717200,{}
62,3,page,commented,1765587600,{}
62,3,forum,attempted,1766037600,{}
62,3,assign,commented,1765760400,{}
62,3,quiz,submitted,1766635200,{}
62,3,quiz,viewed,1765962000,{}
62,3,quiz,commented,1764993600,{}
62,4,page,commented,1766941200,{}
62,4,quiz,commented,1766880000,{}
62,4,page,graded,1765022400,{}
62,4,assign,viewed,1767297600,{}
62,4,quiz,commented,1766991600,{}
62,4,quiz,submitted,1764867600,{}
62,4,assign,attempted,1764741600,{}
62,4,quiz,submitted,1766336400,{}
62,4,page,viewed,1766646000,{}
62,4,quiz,graded,1766714400,{}
63,1,course,commented,1762585200,{}
63,1,assign,submitted,1763852400,{}
63,1,forum,graded,1762102800,{}
63,1,forum,attempted,1763146800,{}
63,1,assign,commented,1763431200,{}
63,1,course,commented,1763877600,{}
63,1,forum,attempted,1764396000,{}
63,1,page,viewed,1762560000,{}
63,1,course,commented,1762534800,{}
63,1,course,commented,1763348400,{}
63,1,page,attempted,1764014400,{}
63,1,quiz,attempted,1763301600,{}
63,1,quiz,graded,1762376400,{}
63,1,course,submitted,1764212400,{}
63,1,quiz,commented,1763600400,{}
63,1,forum,submitted,1762412400,{}
63,4,assign,commented,1764979200,{}
63,4,course,viewed,1764370800,{}
63,4,forum,attempted,1766512800,{}
63,4,course,attempted,1766962800,{}
63,4,quiz,attempted,1766739600,{}
63,4,page,attempted,1766142000,{}
63,5,forum,graded,1760655600,{}
63,5,assign,commented,1761195600,{}
63,5,quiz,submitted,1760662800,{}
63,5,assign,viewed,1760652000,{}
63,5,course,graded,1760972400,{}
63,5,page,viewed,1760864400,{}
63,5,quiz,submitted,1759384800,{}
63,5,quiz,commented,1760958000,{}
63,5,assign,submitted,1759590000,{}
63,5,quiz,graded,1760072400,{}
63,5,forum,viewed,1760659200,{}
64,2,course,submitted,1762920000,{}
64,2,assign,viewed,1762765200,{}
64,2,quiz,viewed,1764687600,{}
64,2,page,attempted,1764007200,{}
64,2,forum,graded,1762876800,{}
64,2,quiz,viewed,1764730800,{}
64,2,page,submitted,1763532000,{}
64,5,forum,viewed,1760925600,{}
64,5,assign,graded,1759129200,{}
64,5,forum,submitted,1759428000,{}
64,5,quiz,viewed,1760306400,{}
64,5,page,viewed,1759845600,{}
64,5,page,submitted,1761156000,{}
64,5,forum,commented,1759392000,{}
64,5,course,submitted,1761076800,{}
64,5,page,attempted,1761260400,{}
64,5,page,graded,1761062400,{}
64,5,assign,viewed,1760706000,{}
64,5,assign,viewed,1759075200,{}
64,5,course,graded,1760533200,{}
65,2,course,graded,1763456400,{}
65,2,course,submitted,1764633600,{}
65,2,forum,attempted,1764507600,{}
65,2,forum,submitted,1763730000,{}
65,2,forum,attempted,1763600400,{}
65,2,course,attempted,1764273600,{}
65,2,quiz,submitted,1764414000,{}
65,2,page,graded,1763089200,{}
65,2,course,graded,1762347600,{}
65,2,quiz,commented,1764079200,{}
65,2,quiz,commented,1762624800,{}
65,2,quiz,viewed,1762480800,{}
65,2,quiz,commented,1763578800,{}
65,2,quiz,graded,1762250400,{}
65,2,course,submitted,1762761600,{}
66,1,course,graded,1763384400,{}
66,1,quiz,viewed,1764532800,{}
66,1,assign,attempted,1762920000,{}
66,1,assign,viewed,1764590400,{}
66,1,forum,attempted,1763146800,{}
66,1,forum,attempted,1764936000,{}
66,1,forum,graded,1764835200,{}
66,1,quiz,viewed,1764990000,{}
66,2,quiz,commented,1764313200,{}
66,2,quiz,graded,1762484400,{}
66,2,assign,viewed,1764226800,{}
66,2,course,viewed,1762560000,{}
66,2,course,commented,1764709200,{}
66,2,page,attempted,1764435600,{}
66,2,assign,attempted,1762524000,{}
66,2,assign,viewed,1764889200,{}
66,2,assign,attempted,1763118000,{}
66,2,course,commented,1764147600,{}
66,2,assign,submitted,1762837200,{}
66,2,forum,submitted,1764298800,{}
66,2,forum,graded,1763359200,{}
66,2,assign,commented,1763874000,{}
66,2,course,commented,1763730000,{}
66,2,page,submitted,1762822800,{}
66,2,quiz,graded,1764540000,{}
66,3,page,attempted,1766689200,{}
66,3,assign,attempted,1766394000,{}
66,3,page,graded,1767931200,{}
66,3,page,viewed,1767384000,{}
66,3,forum,submitted,1765890000,{}
66,3,assign,attempted,1767603600,{}
66,3,forum,viewed,1766091600,{}
66,3,assign,submitted,1768255200,{}
66,3,assign,submitted,1767492000,{}
66,4,page,submitted,1766048400,{}
66,4,quiz,viewed,1766667600,{}
66,4,assign,viewed,1765609200,{}
66,4,course,commented,1766379600,{}
66,4,assign,commented,1764349200,{}
66,4,course,graded,1764414000,{}
66,5,forum,graded,1759953600,{}
66,5,assign,submitted,1760072400,{}
66,5,quiz,submitted,1759348800,{}
66,5,assign,commented,1761195600,{}
66,5,page,viewed,1760112000,{}
66,5,page,commented,1759478400,{}
66,5,course,commented,1759222800,{}
66,5,assign,commented,1760202000,{}
66,5,assign,graded,1759078800,{}
66,5,page,viewed,1759496400,{}
66,5,course,attempted,1760140800,{}
66,5,quiz,submitted,1760036400,{}
66,5,quiz,commented,1760018400,{}
66,5,quiz,submitted,1761422400,{}
66,5,page,submitted,1760108400,{}
67,2,page,commented,1764241200,{}
67,2,forum,submitted,1762808400,{}
67,2,quiz,attempted,1762430400,{}
67,2,course,graded,1762912800,{}
67,2,forum,graded,1764550800,{}
67,3,forum,viewed,1765620000,{}
67,3,quiz,submitted,1766250000,{}
67,3,forum,attempted,1767762000,{}
67,3,assign,commented,1767225600,{}
67,3,assign,viewed,1766995200,{}
67,3,forum,commented,1766556000,{}
67,3,course,commented,1767204000,{}
67,3,course,graded,1766149200,{}
67,3,quiz,graded,1767646800,{}
67,3,page,attempted,1767189600,{}
67,3,quiz,viewed,1767232800,{}
67,3,forum,submitted,1766703600,{}
67,3,quiz,viewed,1768057200,{}
67,3,quiz,commented,1767981600,{}
67,3,forum,graded,1767711600,{}
67,3,page,attempted,1766934000,{}
67,3,course,viewed,1765692000,{}
68,1,course,submitted,1762732800,{}
68,1,forum,viewed,1763337600,{}
68,1,forum,commented,1762416000,{}
68,1,assign,submitted,1763996400,{}
68,1,course,viewed,1762639200,{}
68,1,forum,commented,1762772400,{}
68,1,forum,commented,1762369200,{}
68,1,course,graded,1764522000,{}
68,1,forum,viewed,1764612000,{}
68,3,forum,attempted,1767531600,{}
68,3,assign,viewed,1767402000,{}
68,3,quiz,attempted,1766718000,{}
68,3,course,commented,1765850400,{}
68,3,page,graded,1767610800,{}
68,3,forum,attempted,1765609200,{}
68,3,quiz,viewed,1766012400,{}
69,3,quiz,commented,1767538800,{}
69,3,assign,viewed,1767146400,{}
69,3,forum,viewed,1767596400,{}
69,3,assign,submitted,1767441600,{}
69,3,assign,viewed,1767862800,{}
69,3,assign,submitted,1767603600,{}
69,3,quiz,commented,1766131200,{}
69,3,page,submitted,1765760400,{}
69,3,course,viewed,1767254400,{}
69,3,assign,graded,1767668400,{}
69,3,page,submitted,1767358800,{}
69,3,assign,commented,1767506400,{}
69,3,assign,graded,1766635200,{}
69,3,assign,commented,1765746000,{}
69,3,assign,submitted,1765864800,{}
69,3,page,viewed,1765785600,{}
69,3,assign,graded,1766746800,{}
69,3,forum,attempted,1767556800,{}
69,4,assign,attempted,1766588400,{}
69,4,forum,submitted,1765663200,{}
69,4,page,submitted,1766761200,{}
69,4,quiz,graded,1765810800,{}
69,4,assign,viewed,1764878400,{}
69,4,quiz,commented,1764680400,{}
69,4,page,viewed,1766253600,{}
69,4,course,submitted,1766516400,{}
69,4,assign,attempted,1766541600,{}
69,4,forum,commented,1766721600,{}
69,4,forum,submitted,1765227600,{}
69,4,assign,attempted,1764262800,{}
69,4,assign,submitted,1766563200,{}
69,4,forum,attempted,1766628000,{}
69,4,assign,attempted,1765594800,{}
69,5,forum,viewed,1759622400,{}
69,5,quiz,attempted,1759420800,{}
69,5,course,commented,1759064400,{}
69,5,assign,submitted,1760018400,{}
69,5,course,attempted,1760673600,{}
69,5,page,viewed,1759114800,{}
69,5,forum,viewed,1759906800,{}
70,1,quiz,graded,1763622000,{}
70,1,course,viewed,1762398000,{}
70,1,course,viewed,1764543600,{}
70,1,assign,attempted,1762603200,{}
70,1,assign,commented,1762574400,{}
70,1,page,attempted,1764997200,{}
70,1,course,attempted,1764162000,{}
70,1,assign,graded,1762477200,{}
70,1,course,attempted,1763301600,{}
70,1,quiz,graded,1764154800,{}
70,1,forum,submitted,1762833600,{}
70,1,forum,attempted,1764111600,{}
70,1,page,attempted,1763722800,{}
70,1,assign,submitted,1764907200,{}
70,1,forum,attempted,1764673200,{}
71,1,page,viewed,1762610400,{}
71,1,page,viewed,1763132400,{}
71,1,course,viewed,1761858000,{}
71,1,assign,commented,1763546400,{}
71,1,quiz,viewed,1762725600,{}
71,1,forum,graded,1762736400,{}
71,4,forum,viewed,1765130400,{}
71,4,assign,graded,1764702000,{}
71,4,quiz,graded,1765458000,{}
71,4,quiz,graded,1765868400,{}
71,4,forum,commented,1766314800,{}
71,4,forum,viewed,1766041200,{}
71,4,course,commented,1765832400,{}
71,4,page,attempted,1764594000,{}
71,4,forum,commented,1766451600,{}
72,3,forum,attempted,1767682800,{}
72,3,course,viewed,1765969200,{}
72,3,course,commented,1766217600,{}
72,3,course,attempted,1766271600,{}
72,3,course,graded,1768086000,{}
72,3,quiz,submitted,1767333600,{}
72,3,page,submitted,1767045600,{}
72,3,page,submitted,1766926800,{}
72,3,course,commented,1766977200,{}
72,3,assign,viewed,1766239200,{}
72,3,page,attempted,1765947600,{}
72,3,assign,attempted,1767369600,{}
72,3,quiz,commented,1767150000,{}
72,3,course,submitted,1766318400,{}
72,3,assign,graded,1767988800,{}
72,3,forum,commented,1767592800,{}
72,5,quiz,viewed,1759341600,{}
72,5,page,graded,1760263200,{}
72,5,page,submitted,1761714000,{}
72,5,quiz,viewed,1760040000,{}
72,5,assign,graded,1759525200,{}
